person,question,response_str,response_n,response
p39,q11,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), MAST (Madison Area Science & Technology), Madison diyBio",5, Madison diyBio
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,MadJS (https://www.meetup.com/MadisonJS)
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, Big Data Madison (https://www.meetup.com/BigDataMadison)
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",3, Madison DevOps (https://www.meetup.com/Madison-Devops)
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",4, Containers Madison (https://www.meetup.com/Containers-Madison)
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",5, Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics)
p40,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison DevOps (https://www.meetup.com/Madison-Devops), Containers Madison (https://www.meetup.com/Containers-Madison), Elastic Madison (https://www.meetup.com/Madison-Milwaukee-Elastic-Fantastics), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",6, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p41,q11,,0,
p42,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p42,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p42,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p43,q11,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p43,q11,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p44,q11,,0,
p45,q11,"Madison DevOps (https://www.meetup.com/Madison-Devops), Mad-Railers (https://www.meetup.com/Mad-Railers)",0,Madison DevOps (https://www.meetup.com/Madison-Devops)
p45,q11,"Madison DevOps (https://www.meetup.com/Madison-Devops), Mad-Railers (https://www.meetup.com/Mad-Railers)",1, Mad-Railers (https://www.meetup.com/Mad-Railers)
p46,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p46,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p47,q11,,0,
p48,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Madison Java User Group (https://www.meetup.com/Madison-Java-User-Group-Meetup)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p48,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Madison Java User Group (https://www.meetup.com/Madison-Java-User-Group-Meetup)",1, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p48,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Madison Java User Group (https://www.meetup.com/Madison-Java-User-Group-Meetup)",2, Madison Area Software Devs (http://www.meetup.com/softwaredev-113)
p48,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Madison Java User Group (https://www.meetup.com/Madison-Java-User-Group-Meetup)",3, Madison Java User Group (https://www.meetup.com/Madison-Java-User-Group-Meetup)
p49,q11,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech)",0,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p49,q11,"Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech)",1, Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech)
p50,q11,,0,
p51,q11,"MadJS (https://www.meetup.com/MadisonJS), Ionic Madison (https://www.meetup.com/Ionic-Madison)",0,MadJS (https://www.meetup.com/MadisonJS)
p51,q11,"MadJS (https://www.meetup.com/MadisonJS), Ionic Madison (https://www.meetup.com/Ionic-Madison)",1, Ionic Madison (https://www.meetup.com/Ionic-Madison)
p52,q11,,0,
p53,q11,"MadJS (https://www.meetup.com/MadisonJS), Ionic Madison (https://www.meetup.com/Ionic-Madison)",0,MadJS (https://www.meetup.com/MadisonJS)
p53,q11,"MadJS (https://www.meetup.com/MadisonJS), Ionic Madison (https://www.meetup.com/Ionic-Madison)",1, Ionic Madison (https://www.meetup.com/Ionic-Madison)
p54,q11,,0,
p55,q11,Data Science Madison (http://www.meetup.com/Data-Science-Madison),0,Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p56,q11,Madison Area Software Devs (http://www.meetup.com/softwaredev-113),0,Madison Area Software Devs (http://www.meetup.com/softwaredev-113)
p57,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,MadJS (https://www.meetup.com/MadisonJS)
p57,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, Big Data Madison (https://www.meetup.com/BigDataMadison)
p57,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p57,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",3, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p58,q11,,0,
p59,q11,,0,
p60,q11,Madison Area Software Devs (http://www.meetup.com/softwaredev-113),0,Madison Area Software Devs (http://www.meetup.com/softwaredev-113)
p61,q11,,0,
p62,q11,,0,
p63,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Ionic Madison (https://www.meetup.com/Ionic-Madison), Containers Madison (https://www.meetup.com/Containers-Madison)",0,MadJS (https://www.meetup.com/MadisonJS)
p63,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Ionic Madison (https://www.meetup.com/Ionic-Madison), Containers Madison (https://www.meetup.com/Containers-Madison)",1, Big Data Madison (https://www.meetup.com/BigDataMadison)
p63,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Ionic Madison (https://www.meetup.com/Ionic-Madison), Containers Madison (https://www.meetup.com/Containers-Madison)",2, Madison Area Software Devs (http://www.meetup.com/softwaredev-113)
p63,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Ionic Madison (https://www.meetup.com/Ionic-Madison), Containers Madison (https://www.meetup.com/Containers-Madison)",3, Ionic Madison (https://www.meetup.com/Ionic-Madison)
p63,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113), Ionic Madison (https://www.meetup.com/Ionic-Madison), Containers Madison (https://www.meetup.com/Containers-Madison)",4, Containers Madison (https://www.meetup.com/Containers-Madison)
p64,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p64,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",1, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p65,q11,,0,
p66,q11,Big Data Madison (https://www.meetup.com/BigDataMadison),0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p67,q11,Big Data Madison (https://www.meetup.com/BigDataMadison),0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p68,q11,,0,
p69,q11,,0,
p70,q11,,0,
p71,q11,,0,
p72,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p72,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",1, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p73,q11,Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech),0,Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech)
p74,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p74,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p75,q11,,0,
p76,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p76,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison)",1, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p77,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p77,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p77,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",2, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p78,q11,,0,
p79,q11,,0,
p80,q11,Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech),0,Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech)
p81,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p81,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), Madison Area Software Devs (http://www.meetup.com/softwaredev-113)",1, Madison Area Software Devs (http://www.meetup.com/softwaredev-113)
p82,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",0,Big Data Madison (https://www.meetup.com/BigDataMadison)
p82,q11,"Big Data Madison (https://www.meetup.com/BigDataMadison), MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)",1, MadR (https://www.meetup.com/MadR-Madison-R-Programming-UseRs-Group)
p83,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech), Madison PHP (https://www.meetup.com/madisonphp), Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)",0,MadJS (https://www.meetup.com/MadisonJS)
p83,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech), Madison PHP (https://www.meetup.com/madisonphp), Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)",1, Big Data Madison (https://www.meetup.com/BigDataMadison)
p83,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech), Madison PHP (https://www.meetup.com/madisonphp), Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)",2, Data Science Madison (http://www.meetup.com/Data-Science-Madison)
p83,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech), Madison PHP (https://www.meetup.com/madisonphp), Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)",3, Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech)
p83,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech), Madison PHP (https://www.meetup.com/madisonphp), Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)",4, Madison PHP (https://www.meetup.com/madisonphp)
p83,q11,"MadJS (https://www.meetup.com/MadisonJS), Big Data Madison (https://www.meetup.com/BigDataMadison), Data Science Madison (http://www.meetup.com/Data-Science-Madison), Madison Women in Tech (https://www.meetup.com/Madison-Women-in-Tech), Madison PHP (https://www.meetup.com/madisonphp), Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)",5, Madison Web Meetup (https://www.meetup.com/madisonwebmeetup)
p84,q11,,0,
p0,q12,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
p1,q12,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",0,After work hours (6pm - 9pm)
p1,q12,"After work hours (6pm - 9pm), Night/bar time (9pm - 2am)",1, Night/bar time (9pm - 2am)
p2,q12,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",0,Work hours (8am - 6pm)
p2,q12,"Work hours (8am - 6pm), After work hours (6pm - 9pm)",1, After work hours (6pm - 9pm)
p3,q12,After work hours (6pm - 9pm),0,After work hours (6pm - 9pm)
